Trd, 000422.775, 217
Trd, 000422.912, 218
Trd, 000423.400, 216
Trd, 000423.667, 219
Trd, 000423.704, 219
Trd, 000423.792, 212
Trd, 000424.321, 219
Trd, 000426.337, 208
Trd, 000426.579, 210
Trd, 000426.762, 210
Trd, 000426.871, 211
Trd, 000426.896, 224
Trd, 000426.962, 206
Trd, 000427.212, 205
Trd, 000427.612, 205
Trd, 000428.187, 215
Trd, 000428.400, 204
Trd, 000428.442, 218
Trd, 000428.550, 220
Trd, 000428.604, 227
Trd, 000428.783, 230
Trd, 000428.821, 203
Trd, 000430.204, 266
Trd, 000430.292, 265
Trd, 000430.454, 264
Trd, 000430.737, 260
Trd, 000431.083, 266
Trd, 000431.617, 258
Trd, 000432.275, 267
Trd, 000432.383, 258
Trd, 000432.492, 259
Trd, 000432.875, 258
Trd, 000433.279, 256
Trd, 000433.317, 255
Trd, 000433.742, 210
Trd, 000433.850, 229
Trd, 000434.146, 193
Trd, 000434.796, 221
Trd, 000434.821, 239
Trd, 000435.133, 209
Trd, 000435.283, 230
Trd, 000435.771, 210
Trd, 000437.054, 214
Trd, 000437.621, 213
Trd, 000437.733, 215
Trd, 000438.483, 203
Trd, 000438.592, 210
Trd, 000439.400, 207
Trd, 000439.508, 208
Trd, 000439.596, 210
Trd, 000439.779, 210
Trd, 000439.946, 209
Trd, 000440.325, 176
Trd, 000440.379, 213
Trd, 000440.462, 227
Trd, 000441.092, 208
Trd, 000441.508, 218
Trd, 000441.904, 219
Trd, 000442.433, 219
Trd, 000442.858, 185
Trd, 000443.242, 237
Trd, 000443.854, 238
Trd, 000444.396, 157
Trd, 000444.962, 186
Trd, 000445.262, 187
Trd, 000445.946, 207
Trd, 000446.237, 220
Trd, 000447.462, 122
Trd, 000447.754, 132
Trd, 000447.796, 164
Trd, 000447.925, 159
Trd, 000447.992, 237
Trd, 000448.192, 246
Trd, 000448.875, 244
Trd, 000449.221, 246
Trd, 000449.687, 247
Trd, 000450.562, 252
Trd, 000450.875, 261
Trd, 000451.296, 260
Trd, 000451.396, 259
Trd, 000451.808, 259
Trd, 000451.937, 259
Trd, 000451.971, 259
Trd, 000452.004, 257
Trd, 000452.508, 258
Trd, 000452.871, 257
Trd, 000453.329, 256
Trd, 000453.625, 255
Trd, 000454.092, 250
Trd, 000455.137, 248
Trd, 000455.446, 249
Trd, 000456.046, 247
Trd, 000456.471, 244
Trd, 000456.900, 244
Trd, 000457.175, 243
Trd, 000457.458, 241
Trd, 000457.667, 246
Trd, 000457.758, 239
Trd, 000458.304, 243
Trd, 000458.642, 236
Trd, 000458.808, 235
Trd, 000459.100, 234
Trd, 000459.333, 232
Trd, 000459.471, 242
Trd, 000459.667, 231
Trd, 000460.542, 213
Trd, 000461.000, 211
Trd, 000461.067, 206
Trd, 000461.237, 211
Trd, 000461.833, 209
Trd, 000461.842, 205
Trd, 000462.300, 211
Trd, 000462.750, 219
Trd, 000462.796, 242
Trd, 000463.637, 222
Trd, 000463.704, 195
Trd, 000463.896, 190
Trd, 000464.425, 195
Trd, 000464.671, 196
Trd, 000465.800, 144
Trd, 000465.942, 143
Trd, 000466.079, 151
Trd, 000466.375, 149
Trd, 000466.808, 155
Trd, 000466.950, 171
Trd, 000467.183, 226
Trd, 000467.892, 151
Trd, 000468.329, 233
Trd, 000470.475, 204
Trd, 000470.517, 204
Trd, 000470.842, 226
Trd, 000471.071, 220
Trd, 000471.233, 203
Trd, 000471.383, 185
Trd, 000471.917, 184
Trd, 000472.142, 175
Trd, 000472.929, 207
Trd, 000473.062, 208
Trd, 000473.779, 197
Trd, 000474.450, 186
Trd, 000474.483, 179
Trd, 000474.487, 175
Trd, 000474.796, 174
Trd, 000475.692, 217
Trd, 000476.050, 218
Trd, 000476.437, 91
Trd, 000477.754, 214
Trd, 000478.092, 214
Trd, 000478.192, 213
Trd, 000478.304, 211
Trd, 000478.571, 209
Trd, 000478.883, 169
Trd, 000479.367, 158
Trd, 000479.554, 212
Trd, 000479.679, 211
Trd, 000480.025, 212
Trd, 000480.087, 210
Trd, 000480.237, 210
Trd, 000480.296, 210
Trd, 000480.312, 209
Trd, 000480.396, 210
Trd, 000480.446, 209
Trd, 000480.458, 209
Trd, 000480.492, 210
Trd, 000480.525, 208
Trd, 000480.579, 204
Trd, 000480.671, 202
Trd, 000480.717, 204
Trd, 000480.746, 206
Trd, 000480.967, 205
Trd, 000481.029, 204
Trd, 000481.162, 205
Trd, 000481.171, 206
Trd, 000481.442, 206
Trd, 000481.458, 205
Trd, 000481.729, 210
Trd, 000482.496, 245
Trd, 000483.104, 241
Trd, 000484.812, 247
Trd, 000484.917, 243
Trd, 000485.108, 241
Trd, 000485.175, 243
Trd, 000485.412, 240
Trd, 000485.542, 240
Trd, 000485.742, 237
Trd, 000486.208, 234
Trd, 000486.371, 231
Trd, 000486.483, 231
Trd, 000486.954, 228
Trd, 000487.075, 224
Trd, 000487.137, 225
Trd, 000487.533, 218
Trd, 000487.633, 213
Trd, 000487.962, 213
Trd, 000487.992, 216
Trd, 000489.112, 214
Trd, 000489.304, 215
Trd, 000489.608, 214
Trd, 000489.642, 217
Trd, 000490.200, 214
Trd, 000490.421, 213
Trd, 000490.621, 211
Trd, 000490.854, 209
Trd, 000490.912, 211
Trd, 000491.333, 213
Trd, 000491.587, 209
Trd, 000492.571, 274
Trd, 000493.479, 273
Trd, 000494.092, 262
Trd, 000494.212, 273
Trd, 000494.304, 274
Trd, 000494.604, 274
Trd, 000494.612, 272
Trd, 000494.892, 278
Trd, 000494.975, 279
Trd, 000495.367, 266
Trd, 000495.525, 280
Trd, 000495.687, 266
Trd, 000496.162, 266
Trd, 000496.479, 264
Trd, 000497.346, 270
Trd, 000497.617, 271
Trd, 000497.775, 271
Trd, 000498.125, 270
Trd, 000498.642, 268
Trd, 000499.283, 262
Trd, 000499.333, 259
Trd, 000499.700, 259
Trd, 000499.754, 262
Trd, 000499.779, 263
Trd, 000499.908, 261
Trd, 000499.967, 265
Trd, 000500.421, 263
Trd, 000500.804, 266
Trd, 000501.142, 264
Trd, 000501.229, 267
Trd, 000501.387, 294
Trd, 000502.650, 297
Trd, 000502.787, 297
Trd, 000502.875, 296
Trd, 000503.829, 297
Trd, 000503.875, 296
Trd, 000504.425, 285
Trd, 000504.958, 280
Trd, 000505.508, 285
Trd, 000506.021, 284
Trd, 000506.596, 282
Trd, 000506.946, 284
Trd, 000507.046, 281
Trd, 000507.487, 282
Trd, 000507.575, 279
Trd, 000507.637, 273
Trd, 000507.733, 272
Trd, 000507.929, 268
Trd, 000508.033, 268
Trd, 000508.217, 266
Trd, 000508.404, 263
Trd, 000508.900, 263
Trd, 000509.042, 262
Trd, 000509.554, 261
Trd, 000509.567, 259
Trd, 000509.908, 256
Trd, 000510.237, 258
Trd, 000510.317, 258
Trd, 000510.358, 255
Trd, 000510.508, 254
Trd, 000510.512, 254
Trd, 000510.804, 253
Trd, 000510.875, 256
Trd, 000511.137, 255
Trd, 000511.217, 252
Trd, 000511.371, 256
Trd, 000511.758, 252
Trd, 000511.975, 252
Trd, 000512.179, 250
Trd, 000512.404, 253
Trd, 000512.642, 250
Trd, 000513.004, 248
Trd, 000513.071, 247
Trd, 000513.629, 246
Trd, 000513.658, 249
Trd, 000514.000, 246
Trd, 000514.550, 249
Trd, 000514.662, 249
Trd, 000514.725, 243
Trd, 000514.979, 245
Trd, 000515.354, 249
Trd, 000515.508, 250
Trd, 000516.233, 249
Trd, 000516.333, 246
Trd, 000516.550, 243
Trd, 000516.846, 247
Trd, 000517.508, 238
Trd, 000517.558, 239
Trd, 000517.992, 237
Trd, 000519.129, 237
Trd, 000519.192, 237
Trd, 000519.367, 239
Trd, 000519.383, 235
Trd, 000519.775, 214
Trd, 000520.821, 193
Trd, 000520.833, 204
Trd, 000520.992, 206
Trd, 000521.021, 210
Trd, 000521.283, 146
Trd, 000521.433, 146
Trd, 000521.500, 149
Trd, 000521.625, 153
Trd, 000521.633, 217
Trd, 000521.679, 219
Trd, 000521.712, 221
Trd, 000522.392, 181
Trd, 000522.637, 181
Trd, 000522.862, 222
Trd, 000523.875, 189
Trd, 000524.417, 193
Trd, 000524.667, 181
Trd, 000525.667, 220
Trd, 000525.721, 220
Trd, 000525.983, 220
Trd, 000526.475, 220
Trd, 000526.646, 219
Trd, 000526.746, 215
Trd, 000527.092, 211
Trd, 000527.137, 192
Trd, 000527.683, 187
Trd, 000527.817, 216
Trd, 000528.054, 207
Trd, 000528.392, 214
Trd, 000528.787, 208
Trd, 000528.975, 212
Trd, 000529.333, 187
Trd, 000529.533, 186
Trd, 000530.146, 183
Trd, 000530.254, 209
Trd, 000530.337, 210
Trd, 000531.142, 185
Trd, 000531.604, 203
Trd, 000532.312, 214
Trd, 000532.329, 212
Trd, 000532.762, 211
Trd, 000532.833, 215
Trd, 000532.908, 210
Trd, 000533.150, 210
Trd, 000533.379, 206
Trd, 000533.404, 204
Trd, 000533.850, 218
Trd, 000533.912, 203
Trd, 000534.579, 208
Trd, 000534.737, 211
Trd, 000535.021, 210
Trd, 000535.625, 210
Trd, 000535.717, 212
Trd, 000536.154, 209
Trd, 000536.221, 207
Trd, 000536.287, 206
Trd, 000536.958, 205
Trd, 000537.071, 204
Trd, 000537.304, 203
Trd, 000537.396, 202
Trd, 000537.767, 198
Trd, 000537.775, 196
Trd, 000537.875, 204
Trd, 000538.092, 191
Trd, 000538.275, 181
Trd, 000538.617, 171
Trd, 000539.058, 158
Trd, 000539.204, 177
Trd, 000539.450, 172
Trd, 000539.587, 163
Trd, 000539.612, 168
Trd, 000540.162, 173
Trd, 000540.500, 177
Trd, 000541.229, 176
Trd, 000541.825, 175
Trd, 000542.342, 178
Trd, 000542.667, 189
Trd, 000543.208, 183
Trd, 000543.554, 187
Trd, 000544.042, 229
Trd, 000544.783, 237
Trd, 000546.788, 270
Trd, 000547.308, 270
Trd, 000547.546, 269
Trd, 000548.554, 287
Trd, 000548.796, 286
Trd, 000549.446, 283
Trd, 000549.508, 277
Trd, 000549.567, 277
Trd, 000549.875, 276
Trd, 000550.283, 276
Trd, 000550.333, 272
Trd, 000550.625, 271
Trd, 000550.900, 269
Trd, 000551.113, 269
Trd, 000551.196, 275
Trd, 000551.717, 269
Trd, 000552.288, 268
Trd, 000552.442, 262
Trd, 000552.571, 267
Trd, 000552.717, 267
Trd, 000552.879, 261
Trd, 000553.533, 269
Trd, 000553.558, 262
Trd, 000553.608, 269
Trd, 000553.754, 271
Trd, 000553.829, 273
Trd, 000553.938, 273
Trd, 000555.125, 260
Trd, 000555.467, 259
Trd, 000555.642, 260
Trd, 000555.683, 259
Trd, 000556.000, 259
Trd, 000556.100, 268
Trd, 000556.379, 258
Trd, 000556.538, 259
Trd, 000556.738, 257
Trd, 000556.954, 259
Trd, 000557.121, 257
Trd, 000557.500, 251
Trd, 000558.004, 252
Trd, 000558.221, 248
Trd, 000558.500, 249
Trd, 000558.688, 248
Trd, 000558.817, 249
Trd, 000558.825, 250
Trd, 000559.408, 250
Trd, 000559.833, 247
Trd, 000559.938, 248
Trd, 000560.425, 245
Trd, 000560.600, 244
Trd, 000560.608, 249
Trd, 000560.779, 242
Trd, 000560.954, 248
Trd, 000561.229, 248
Trd, 000561.658, 244
Trd, 000562.288, 236
Trd, 000562.754, 235
Trd, 000562.833, 245
Trd, 000563.050, 245
Trd, 000563.133, 241
Trd, 000563.225, 233
Trd, 000563.942, 244
Trd, 000564.088, 244
Trd, 000564.667, 231
Trd, 000564.917, 236
Trd, 000565.154, 209
Trd, 000565.300, 236
Trd, 000566.008, 233
Trd, 000566.158, 242
Trd, 000566.488, 244
Trd, 000566.979, 246
Trd, 000567.083, 246
Trd, 000567.538, 248
Trd, 000567.667, 247
Trd, 000567.679, 248
Trd, 000567.992, 248
Trd, 000568.325, 247
Trd, 000568.392, 248
Trd, 000568.438, 246
Trd, 000568.583, 255
Trd, 000568.779, 245
Trd, 000568.796, 250
Trd, 000568.942, 244
Trd, 000569.696, 276
Trd, 000570.167, 262
Trd, 000570.488, 245
Trd, 000570.642, 245
Trd, 000570.933, 260
Trd, 000571.254, 239
Trd, 000571.663, 223
Trd, 000572.058, 239
Trd, 000572.179, 225
Trd, 000572.900, 221
Trd, 000572.904, 214
Trd, 000573.454, 207
Trd, 000573.500, 203
Trd, 000574.504, 209
Trd, 000574.646, 173
Trd, 000574.858, 181
Trd, 000574.942, 169
Trd, 000575.017, 212
Trd, 000575.446, 191
Trd, 000575.746, 157
Trd, 000576.104, 186
Trd, 000577.083, 171
Trd, 000577.246, 160
Trd, 000577.275, 199
Trd, 000577.825, 185
Trd, 000577.850, 186
Trd, 000577.892, 182
Trd, 000578.008, 200
Trd, 000578.425, 201
Trd, 000578.938, 199
Trd, 000579.471, 206
Trd, 000580.029, 183
Trd, 000580.071, 195
Trd, 000580.158, 182
Trd, 000580.379, 197
Trd, 000580.825, 212
Trd, 000581.238, 200
Trd, 000581.425, 213
Trd, 000581.500, 215
Trd, 000581.550, 221
Trd, 000582.133, 243
Trd, 000582.367, 206
Trd, 000582.525, 198
Trd, 000584.167, 183
Trd, 000584.558, 223
Trd, 000584.854, 194
Trd, 000585.479, 212
Trd, 000585.767, 207
Trd, 000586.896, 229
Trd, 000587.400, 223
Trd, 000587.433, 209
Trd, 000587.579, 227
Trd, 000587.654, 226
Trd, 000588.100, 220
Trd, 000588.263, 216
Trd, 000588.613, 206
Trd, 000588.917, 224
Trd, 000588.975, 204
Trd, 000589.229, 203
Trd, 000589.446, 95
Trd, 000589.513, 221
Trd, 000590.288, 113
Trd, 000590.338, 123
Trd, 000590.738, 135
Trd, 000591.208, 150
Trd, 000591.246, 152
Trd, 000591.483, 162
Trd, 000592.217, 163
Trd, 000593.379, 187
Trd, 000593.383, 188
Trd, 000593.446, 166
Trd, 000593.679, 193
Trd, 000594.092, 173
Trd, 000594.188, 180
Trd, 000594.383, 171
Trd, 000594.413, 186
Trd, 000594.567, 190
Trd, 000594.658, 217
Trd, 000594.754, 164
Trd, 000594.817, 169
Trd, 000595.621, 207
Trd, 000595.729, 206
Trd, 000596.142, 219
Trd, 000596.275, 216
Trd, 000596.546, 203
Trd, 000596.667, 219
Trd, 000597.450, 204
Trd, 000597.475, 203
Trd, 000598.179, 206
Trd, 000598.367, 201
Trd, 000598.392, 220
Trd, 000598.513, 261
Trd, 000598.642, 202
Trd, 000598.746, 188
Trd, 000599.200, 201
Trd, 000599.413, 187
Trd, 000599.825, 191
Trd, 000599.983, 213
