sess0001, 000019, 216, 379, DIMM01, 20000, 40, 500.000000, GVWY, 1161, 40, 29.025000, SHVR, 1443, 40, 36.075000, SNPR, 0, 40, 0.000000, ZIC, 1337, 40, 33.425000, ZIP, 1145, 40, 28.625000, 216, 379, 
sess0001, 000020, 216, 330, DIMM01, 20000, 40, 500.000000, GVWY, 1187, 40, 29.675000, SHVR, 1452, 40, 36.300000, SNPR, 0, 40, 0.000000, ZIC, 1337, 40, 33.425000, ZIP, 1145, 40, 28.625000, 216, 330, 
sess0001, 000020, 211, 330, DIMM01, 20000, 40, 500.000000, GVWY, 1187, 40, 29.675000, SHVR, 1452, 40, 36.300000, SNPR, 0, 40, 0.000000, ZIC, 1408, 40, 35.200000, ZIP, 1167, 40, 29.175000, 211, 330, 
sess0001, 000021, 211, 330, DIMM01, 20000, 40, 500.000000, GVWY, 1228, 40, 30.700000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1408, 40, 35.200000, ZIP, 1167, 40, 29.175000, 211, 330, 
sess0001, 000021, 213, 255, DIMM01, 20000, 40, 500.000000, GVWY, 1228, 40, 30.700000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1408, 40, 35.200000, ZIP, 1329, 40, 33.225000, 213, 255, 
sess0001, 000022, 215, 254, DIMM01, 20000, 40, 500.000000, GVWY, 1228, 40, 30.700000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1408, 40, 35.200000, ZIP, 1422, 40, 35.550000, 215, 254, 
sess0001, 000023, 216, 232, DIMM01, 20000, 40, 500.000000, GVWY, 1228, 40, 30.700000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1423, 40, 35.575000, 216, 232, 
sess0001, 000023, 211, 231, DIMM01, 20000, 40, 500.000000, GVWY, 1228, 40, 30.700000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1629, 40, 40.725000, 211, 231, 
sess0001, 000024, 209, 230, DIMM01, 20000, 40, 500.000000, GVWY, 1304, 40, 32.600000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1629, 40, 40.725000, 209, 230, 
sess0001, 000024, 210, 228, DIMM01, 20000, 40, 500.000000, GVWY, 1304, 40, 32.600000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1736, 40, 43.400000, 210, 228, 
sess0001, 000025, 212, 228, DIMM01, 20000, 40, 500.000000, GVWY, 1304, 40, 32.600000, SHVR, 1464, 40, 36.600000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1879, 40, 46.975000, 212, 228, 
sess0001, 000025, 210, 228, DIMM01, 20000, 40, 500.000000, GVWY, 1304, 40, 32.600000, SHVR, 1476, 40, 36.900000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1930, 40, 48.250000, 210, 228, 
sess0001, 000025, 209, 228, DIMM01, 20000, 40, 500.000000, GVWY, 1469, 40, 36.725000, SHVR, 1498, 40, 37.450000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1930, 40, 48.250000, 209, 228, 
sess0001, 000025, 205, 226, DIMM01, 20000, 40, 500.000000, GVWY, 1546, 40, 38.650000, SHVR, 1498, 40, 37.450000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1931, 40, 48.275000, 205, 226, 
sess0001, 000025, 205, 225, DIMM01, 20000, 40, 500.000000, GVWY, 1661, 40, 41.525000, SHVR, 1498, 40, 37.450000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1931, 40, 48.275000, 205, 225, 
sess0001, 000026, 205, 223, DIMM01, 20000, 40, 500.000000, GVWY, 1680, 40, 42.000000, SHVR, 1498, 40, 37.450000, SNPR, 0, 40, 0.000000, ZIC, 1528, 40, 38.200000, ZIP, 1931, 40, 48.275000, 205, 223, 
sess0001, 000026, 202, 223, DIMM01, 20000, 40, 500.000000, GVWY, 1680, 40, 42.000000, SHVR, 1498, 40, 37.450000, SNPR, 0, 40, 0.000000, ZIC, 1581, 40, 39.525000, ZIP, 1931, 40, 48.275000, 202, 223, 
sess0001, 000026, 200, 222, DIMM01, 20000, 40, 500.000000, GVWY, 1680, 40, 42.000000, SHVR, 1498, 40, 37.450000, SNPR, 0, 40, 0.000000, ZIC, 1581, 40, 39.525000, ZIP, 2031, 40, 50.775000, 200, 222, 
sess0001, 000027, 200, 219, DIMM01, 20000, 40, 500.000000, GVWY, 1680, 40, 42.000000, SHVR, 1624, 40, 40.600000, SNPR, 0, 40, 0.000000, ZIC, 1581, 40, 39.525000, ZIP, 2031, 40, 50.775000, 200, 219, 
sess0001, 000028, 192, 216, DIMM01, 20000, 40, 500.000000, GVWY, 1765, 40, 44.125000, SHVR, 1624, 40, 40.600000, SNPR, 0, 40, 0.000000, ZIC, 1581, 40, 39.525000, ZIP, 2032, 40, 50.800000, 192, 216, 
sess0001, 000028, 192, 216, DIMM01, 20000, 40, 500.000000, GVWY, 1765, 40, 44.125000, SHVR, 1718, 40, 42.950000, SNPR, 0, 40, 0.000000, ZIC, 1602, 40, 40.050000, ZIP, 2032, 40, 50.800000, 192, 216, 
sess0001, 000028, 188, 216, DIMM01, 20000, 40, 500.000000, GVWY, 1765, 40, 44.125000, SHVR, 1718, 40, 42.950000, SNPR, 0, 40, 0.000000, ZIC, 1691, 40, 42.275000, ZIP, 2055, 40, 51.375000, 188, 216, 
sess0001, 000028, 188, 213, DIMM01, 20000, 40, 500.000000, GVWY, 1838, 40, 45.950000, SHVR, 1738, 40, 43.450000, SNPR, 0, 40, 0.000000, ZIC, 1691, 40, 42.275000, ZIP, 2055, 40, 51.375000, 188, 213, 
sess0001, 000029, 165, 210, DIMM01, 20000, 40, 500.000000, GVWY, 1838, 40, 45.950000, SHVR, 1738, 40, 43.450000, SNPR, 0, 40, 0.000000, ZIC, 1819, 40, 45.475000, ZIP, 2055, 40, 51.375000, 165, 210, 
sess0001, 000029, 165, 211, DIMM01, 20000, 40, 500.000000, GVWY, 1865, 40, 46.625000, SHVR, 1934, 40, 48.350000, SNPR, 0, 40, 0.000000, ZIC, 1819, 40, 45.475000, ZIP, 2055, 40, 51.375000, 165, 211, 
sess0001, 000029, 165, 210, DIMM01, 20000, 40, 500.000000, GVWY, 1886, 40, 47.150000, SHVR, 2068, 40, 51.700000, SNPR, 0, 40, 0.000000, ZIC, 1819, 40, 45.475000, ZIP, 2055, 40, 51.375000, 165, 210, 
sess0001, 000029, 165, 207, DIMM01, 20000, 40, 500.000000, GVWY, 1886, 40, 47.150000, SHVR, 2068, 40, 51.700000, SNPR, 0, 40, 0.000000, ZIC, 1958, 40, 48.950000, ZIP, 2090, 40, 52.250000, 165, 207, 
sess0001, 000030, 130, 207, DIMM01, 20000, 40, 500.000000, GVWY, 1886, 40, 47.150000, SHVR, 2068, 40, 51.700000, SNPR, 0, 40, 0.000000, ZIC, 1958, 40, 48.950000, ZIP, 2208, 40, 55.200000, 130, 207, 
sess0001, 000030, 123, 208, DIMM01, 20000, 40, 500.000000, GVWY, 1886, 40, 47.150000, SHVR, 2224, 40, 55.600000, SNPR, 0, 40, 0.000000, ZIC, 1982, 40, 49.550000, ZIP, 2208, 40, 55.200000, 123, 208, 
sess0001, 000030, 116, 207, DIMM01, 20000, 40, 500.000000, GVWY, 1994, 40, 49.850000, SHVR, 2224, 40, 55.600000, SNPR, 0, 40, 0.000000, ZIC, 2087, 40, 52.175000, ZIP, 2208, 40, 55.200000, 116, 207, 
sess0001, 000030, 116, 208, DIMM01, 20000, 40, 500.000000, GVWY, 1994, 40, 49.850000, SHVR, 2281, 40, 57.025000, SNPR, 0, 40, 0.000000, ZIC, 2115, 40, 52.875000, ZIP, 2208, 40, 55.200000, 116, 208, 
sess0001, 000030, 144, 210, DIMM01, 20000, 40, 500.000000, GVWY, 2016, 40, 50.400000, SHVR, 2410, 40, 60.250000, SNPR, 0, 40, 0.000000, ZIC, 2115, 40, 52.875000, ZIP, 2208, 40, 55.200000, 144, 210, 
sess0001, 000030, 144, 210, DIMM01, 20000, 40, 500.000000, GVWY, 2113, 40, 52.825000, SHVR, 2505, 40, 62.625000, SNPR, 0, 40, 0.000000, ZIC, 2115, 40, 52.875000, ZIP, 2208, 40, 55.200000, 144, 210, 
sess0001, 000032, 189, 209, DIMM01, 20000, 40, 500.000000, GVWY, 2133, 40, 53.325000, SHVR, 2580, 40, 64.500000, SNPR, 0, 40, 0.000000, ZIC, 2115, 40, 52.875000, ZIP, 2208, 40, 55.200000, 189, 209, 
sess0001, 000032, 175, 206, DIMM01, 20000, 40, 500.000000, GVWY, 2133, 40, 53.325000, SHVR, 2580, 40, 64.500000, SNPR, 0, 40, 0.000000, ZIC, 2314, 40, 57.850000, ZIP, 2208, 40, 55.200000, 175, 206, 
sess0001, 000033, 199, 205, DIMM01, 20000, 40, 500.000000, GVWY, 2303, 40, 57.575000, SHVR, 2614, 40, 65.350000, SNPR, 0, 40, 0.000000, ZIC, 2314, 40, 57.850000, ZIP, 2208, 40, 55.200000, 199, 205, 
sess0001, 000033, 199, 203, DIMM01, 20000, 40, 500.000000, GVWY, 2303, 40, 57.575000, SHVR, 2639, 40, 65.975000, SNPR, 0, 40, 0.000000, ZIC, 2346, 40, 58.650000, ZIP, 2208, 40, 55.200000, 199, 203, 
